"","model","variable","value"
"484","mtlr1","hc",0.761904761904762
"485","mtlr1","hc",0.566666666666667
"486","mtlr1","hc",0.533333333333333
"487","mtlr1","hc",0.636363636363636
"488","mtlr1","hc",0.6
"489","mtlr1","hc",0.846153846153846
"490","mtlr1","hc",0.5
"491","mtlr1","hc",0.714285714285714
"492","mtlr1","hc",0.638888888888889
"493","mtlr1","hc",0.692307692307692
"494","mtlr1","hc",0.466666666666667
"495","mtlr1","hc",0.833333333333333
"496","mtlr1","hc",0.638888888888889
"497","mtlr1","hc",0.735294117647059
"498","mtlr1","hc",0.692307692307692
"499","mtlr1","hc",0.4
"500","mtlr1","hc",0.666666666666667
"501","mtlr1","hc",0.78125
"502","mtlr1","hc",0.285714285714286
"503","mtlr1","hc",0.727272727272727
"504","mtlr1","hc",0.769230769230769
"505","mtlr1","hc",0.714285714285714
"506","mtlr1","hc",0.575757575757576
"507","mtlr1","hc",0.952380952380952
"508","mtlr1","hc",0.8
"509","mtlr1","hc",0.7
"510","mtlr1","hc",0.8
"511","mtlr1","hc",0.633333333333333
"512","mtlr1","hc",0.653846153846154
"513","mtlr1","hc",0.727272727272727
"514","mtlr1","hc",0.696969696969697
"515","mtlr1","hc",0.8
"516","mtlr1","hc",0.354838709677419
"517","mtlr1","hc",0.80952380952381
"518","mtlr1","hc",0.527777777777778
"519","mtlr1","hc",0.733333333333333
"520","mtlr1","hc",0.666666666666667
"521","mtlr1","hc",0.575757575757576
"522","mtlr1","hc",0.6
"523","mtlr1","hc",0.692307692307692
"524","mtlr1","hc",0.9
"525","mtlr1","hc",0.884615384615385
"526","mtlr1","hc",0.5
"527","mtlr1","hc",0.884615384615385
"528","mtlr1","hc",0.8
"529","mtlr1","hc",0.8
"530","mtlr1","hc",0.696969696969697
"531","mtlr1","hc",0.90625
"532","mtlr1","hc",0.285714285714286
"533","mtlr1","hc",0.761904761904762
"534","mtlr1","hc",0.828571428571429
"535","mtlr1","hc",0.742857142857143
"536","mtlr1","hc",0.545454545454545
"537","mtlr1","hc",0.538461538461538
"538","mtlr1","hc",0.733333333333333
"539","mtlr1","hc",0.8
"540","mtlr1","hc",0.696969696969697
"541","dnnsurv1","hc",0.666666666666667
"542","dnnsurv1","hc",0.515151515151515
"543","dnnsurv1","hc",0.666666666666667
"544","dnnsurv1","hc",0.633333333333333
"545","dnnsurv1","hc",0.705882352941177
"546","dnnsurv1","hc",0.363636363636364
"547","dnnsurv1","hc",0.769230769230769
"548","dnnsurv1","hc",0.566666666666667
"549","dnnsurv1","hc",0.738095238095238
"550","dnnsurv1","hc",0.619047619047619
"551","dnnsurv1","hc",0.271428571428571
"552","dnnsurv1","hc",0.735294117647059
"553","dnnsurv1","hc",0.45
"554","dnnsurv1","hc",0.727272727272727
"555","dnnsurv1","hc",0.442857142857143
"556","dnnsurv1","hc",0.533333333333333
"557","dnnsurv1","hc",0.466666666666667
"558","dnnsurv1","hc",0.7
"559","dnnsurv1","hc",0.571428571428571
"560","dnnsurv1","hc",0.666666666666667
"561","dnnsurv1","hc",0.65625
"562","dnnsurv1","hc",0.423076923076923
"563","dnnsurv1","hc",0.523809523809524
"564","dnnsurv1","hc",0.696969696969697
"565","dnnsurv1","hc",0.636363636363636
"566","dnnsurv1","hc",0.590909090909091
"567","dnnsurv1","hc",0.884615384615385
"568","dnnsurv1","hc",0.384615384615385
"569","dnnsurv1","hc",0.363636363636364
"570","dnnsurv1","hc",0.6
"571","dnnsurv1","hc",0.952380952380952
"572","dnnsurv1","hc",0.692307692307692
"573","dnnsurv1","hc",0.696969696969697
"574","dnnsurv1","hc",0.378787878787879
"575","dnnsurv1","hc",0.619047619047619
"576","dnnsurv1","hc",0.6
"577","dnnsurv1","hc",0.766666666666667
"578","dnnsurv1","hc",0.787878787878788
