"","model","variable","value"
"431","mtlr1","hc",0.771428571428571
"432","mtlr1","hc",0.578947368421053
"433","mtlr1","hc",0.742857142857143
"434","mtlr1","hc",0.780487804878049
"435","mtlr1","hc",0.433962264150943
"436","mtlr1","hc",0.568181818181818
"437","mtlr1","hc",0.463768115942029
"438","mtlr1","hc",0.807692307692308
"439","mtlr1","hc",0.642857142857143
"440","mtlr1","hc",0.40625
"441","mtlr1","hc",0.55
"442","mtlr1","hc",0.529411764705882
"443","mtlr1","hc",0
"444","mtlr1","hc",0.844155844155844
"445","mtlr1","hc",0.74025974025974
"446","mtlr1","hc",0.788461538461538
"447","mtlr1","hc",0.657894736842105
"448","mtlr1","hc",0.413793103448276
"449","mtlr1","hc",0.6
"450","mtlr1","hc",0.901639344262295
"451","mtlr1","hc",0.833333333333333
"452","mtlr1","hc",0.773584905660377
"453","mtlr1","hc",0.611111111111111
"454","mtlr1","hc",0.693877551020408
"455","mtlr1","hc",0.290909090909091
"456","mtlr1","hc",0.735849056603774
"457","mtlr1","hc",0.675675675675676
"458","mtlr1","hc",0.886792452830189
"459","mtlr1","hc",0.555555555555556
"460","mtlr1","hc",0.791666666666667
"461","mtlr1","hc",0.616666666666667
"462","mtlr1","hc",0.46
"463","mtlr1","hc",0.7
"464","mtlr1","hc",0.627450980392157
"465","mtlr1","hc",0.369565217391304
"466","mtlr1","hc",0.653061224489796
"467","mtlr1","hc",0.714285714285714
"468","mtlr1","hc",0.703703703703704
"469","mtlr1","hc",0.610169491525424
"470","mtlr1","hc",0.5
"471","mtlr1","hc",0.768115942028985
"472","mtlr1","hc",0.235294117647059
"473","mtlr1","hc",0.850746268656716
"474","mtlr1","hc",0.588235294117647
"475","mtlr1","hc",0.55
"476","mtlr1","hc",0.590909090909091
"477","mtlr1","hc",0.551724137931034
"478","mtlr1","hc",0.781818181818182
"479","mtlr1","hc",0.706896551724138
"480","mtlr1","hc",0.634146341463415
"481","mtlr1","hc",0.62962962962963
"482","mtlr1","hc",1
"483","mtlr1","hc",0.352112676056338
"484","mtlr1","hc",0.511111111111111
"485","mtlr1","hc",0.783333333333333
"486","mtlr1","hc",0.82
"487","mtlr1","hc",0.348837209302326
"488","mtlr1","hc",0.689655172413793
"489","mtlr1","hc",0.73972602739726
"490","mtlr1","hc",0.476190476190476
"491","mtlr1","hc",0.69620253164557
"492","mtlr1","hc",0.62962962962963
"493","mtlr1","hc",0.45
"494","mtlr1","hc",0.684210526315789
"495","mtlr1","hc",0.67741935483871
"496","mtlr1","hc",0
"497","mtlr1","hc",0.541666666666667
"498","mtlr1","hc",0.790697674418605
"499","mtlr1","hc",0.711864406779661
"500","mtlr1","hc",0.754901960784314
"501","dnnsurv1","hc",0.689393939393939
"502","dnnsurv1","hc",0.777777777777778
"503","dnnsurv1","hc",0.685714285714286
"504","dnnsurv1","hc",0.629032258064516
"505","dnnsurv1","hc",0.785714285714286
"506","dnnsurv1","hc",0.823529411764706
"507","dnnsurv1","hc",0.952380952380952
"508","dnnsurv1","hc",0.746031746031746
"509","dnnsurv1","hc",0.441176470588235
"510","dnnsurv1","hc",0.340659340659341
"511","dnnsurv1","hc",0.805555555555556
"512","dnnsurv1","hc",0.672413793103448
"513","dnnsurv1","hc",0.723880597014925
"514","dnnsurv1","hc",0.735294117647059
"515","dnnsurv1","hc",0.796296296296296
"516","dnnsurv1","hc",0.745098039215686
"517","dnnsurv1","hc",0.777777777777778
"518","dnnsurv1","hc",0.44047619047619
"519","dnnsurv1","hc",0.859649122807018
"520","dnnsurv1","hc",0.769230769230769
"521","dnnsurv1","hc",0.96551724137931
"522","dnnsurv1","hc",0.730769230769231
"523","dnnsurv1","hc",0.641666666666667
"524","dnnsurv1","hc",0.519607843137255
"525","dnnsurv1","hc",0.8125
"526","dnnsurv1","hc",0.4
"527","dnnsurv1","hc",0.96551724137931
"528","dnnsurv1","hc",0.646153846153846
"529","dnnsurv1","hc",0.435714285714286
"530","dnnsurv1","hc",0.859649122807018
"531","dnnsurv1","hc",0.6
"532","dnnsurv1","hc",0.926829268292683
"533","dnnsurv1","hc",0.547169811320755
"534","dnnsurv1","hc",0.454545454545455
"535","dnnsurv1","hc",0.695652173913043
"536","dnnsurv1","hc",0.608974358974359
"537","dnnsurv1","hc",0.75
"538","dnnsurv1","hc",0.6875
"539","dnnsurv1","hc",0.525
"540","dnnsurv1","hc",0.745098039215686
"541","dnnsurv1","hc",1
"542","dnnsurv1","hc",0.571428571428571
"543","dnnsurv1","hc",0.480519480519481
"544","dnnsurv1","hc",0.711538461538462
"545","dnnsurv1","hc",0.578947368421053
"546","dnnsurv1","hc",0.586206896551724
"547","dnnsurv1","hc",0.7875
"548","dnnsurv1","hc",0.745901639344262
"549","dnnsurv1","hc",0.625
"550","dnnsurv1","hc",0.537735849056604
"551","dnnsurv1","hc",0.925925925925926
"552","dnnsurv1","hc",0.571428571428571
"553","dnnsurv1","hc",0.709090909090909
"554","dnnsurv1","hc",0.490566037735849
"555","dnnsurv1","hc",0.594594594594595
