,model,variable,value
6503,mtlr1,auc1,0.943466943
6504,mtlr1,auc1,0.925660151
6505,mtlr1,auc1,0.911063449
6506,mtlr1,auc1,0.906212986
6507,mtlr1,auc1,0.96758114
6508,mtlr1,auc1,0.936132275
6509,mtlr1,auc1,0.94997482
6510,mtlr1,auc1,0.96185957
6511,mtlr1,auc1,0.890317381
6512,mtlr1,auc1,0.923391366
6513,mtlr1,auc1,0.939637678
6514,mtlr1,auc1,0.935884423
6515,mtlr1,auc1,0.903663688
6516,mtlr1,auc1,0.96037893
6517,mtlr1,auc1,0.938359272
6518,mtlr1,auc1,0.93484207
6519,mtlr1,auc1,0.916354141
6520,mtlr1,auc1,0.921609803
6521,mtlr1,auc1,0.933340033
6522,mtlr1,auc1,0.946396925
6523,mtlr1,auc1,0.946008318
6524,mtlr1,auc1,0.921763571
6525,mtlr1,auc1,0.927178734
6526,mtlr1,auc1,0.939389625
6527,mtlr1,auc1,0.935045716
6528,mtlr1,auc1,0.940095365
6529,mtlr1,auc1,0.919524158
6530,mtlr1,auc1,0.946956934
6531,mtlr1,auc1,0.946669628
6532,mtlr1,auc1,0.917429535
6533,mtlr1,auc1,0.921881713
6534,mtlr1,auc1,0.930652708
6535,mtlr1,auc1,0.933921835
6536,mtlr1,auc1,0.94268589
6537,mtlr1,auc1,0.944795775
6538,mtlr1,auc1,0.949397945
6539,mtlr1,auc1,0.94483617
6540,mtlr1,auc1,0.917962642
6541,mtlr1,auc1,0.948959961
6542,mtlr1,auc1,0.898238145
6543,mtlr1,auc1,0.934230575
6544,mtlr1,auc1,0.937291924
6545,mtlr1,auc1,0.932618709
6546,mtlr1,auc1,0.928765896
6547,mtlr1,auc1,0.954184054
6548,mtlr1,auc1,0.956498507
6549,mtlr1,auc1,0.932009312
6550,mtlr1,auc1,0.89200527
6551,mtlr1,auc1,0.938049482
6552,mtlr1,auc1,0.930627886
6553,mtlr1,auc1,0.924880679
6554,mtlr1,auc1,0.921999409
6555,mtlr1,auc1,0.935484146
6556,mtlr1,auc1,0.90629933
